Lead_Sol,Lead_Med_Gas,Lead_Lat_Gas,Lead_Lat_Ham,Lead_TA,Lead_Vas_Med,Lead_Vas_Lat,Lead_Glut_Med,Trail_Sol,Trail_Med_Gas,Trail_Lat_Gas,Trail_Lat_Ham,Trail_TA,Trail_Vas_Med,Trail_Vas_Lat,Trail_Glut_Med
0.1105615751224361,0.1220229193475296,0.1389895992388617,0.0907469953199881,0.1372084212010138,0.0628543681987097,0.1453542297720925,0.0719377785276831,0.0374750367886383,0.0384696823418533,0.017485169253886,0.0466851706125393,0.118109119957585,0.0581728185399652,0.077579353424542,0.075343960669628
0.1074322849799244,0.115715767396523,0.1329335232221744,0.0877148491479963,0.134940437334647,0.0646681868067746,0.1501828629668793,0.0697050524277818,0.0385818443972068,0.0387349746835027,0.0172105845649556,0.0456465382341052,0.1193649170517271,0.0549824804421096,0.0756912191056105,0.0711748634103426
0.1041568049686898,0.110309470655212,0.1269968495577605,0.0857191471645203,0.1327988405957306,0.0663608447311399,0.1544750586287361,0.067444499440461,0.0387505792040782,0.0385147282639311,0.0166969790105328,0.0443671425487855,0.1208278326451171,0.0521128183510681,0.073554053423608,0.0688361945421414
0.1008449477521441,0.1058239505526718,0.1212004706671216,0.084749212155612,0.1307890897195133,0.0679437596640137,0.1581014052526946,0.0652961293584044,0.0379838976605359,0.0378531322684006,0.0159915587773924,0.0428258965690751,0.1222611193441914,0.0496151664319075,0.0710996573450683,0.0682920026382652
0.0977263023399461,0.1022341502616881,0.1156592366827073,0.0847643899749651,0.1289412484080191,0.0694157499515301,0.1608721997841623,0.0633474783748838,0.0363705425449814,0.0368176403416448,0.0151413804156521,0.0410289533946556,0.123409655702488,0.0474522225205122,0.0682589120454407,0.0693582440305337
0.0949882155784,0.0994865158967932,0.1105321898979837,0.0857587990843166,0.1273458649465419,0.0707131380042486,0.1626227505038943,0.0616369890107239,0.0340979187339238,0.0355326015642728,0.0142409771090434,0.0390492597778362,0.1239551395079536,0.045577530277225,0.0650374190036057,0.0716521945001676
0.0927758558959597,0.0975144728983586,0.1059153320183592,0.0876895074683373,0.1260881719795138,0.0717427056804914,0.1633380038079558,0.0601906386545861,0.0315350593468196,0.0341505198639715,0.013422940354209,0.0370242769609586,0.1236073421063335,0.0439610013154338,0.0614399792000576,0.0746226919954055
0.0912126565000239,0.0962499581138623,0.1018643212177837,0.0904442720474439,0.1251693650000234,0.0724316159486409,0.1631219649103832,0.0590266371102243,0.0291566184524545,0.0329127903360087,0.0128326459070901,0.0351171001414433,0.1221886300872975,0.0425487291569335,0.0575349693969175,0.0776348251544478
0.090345401001474,0.0955826659198879,0.0983942987317924,0.0938934869855272,0.1244862347540896,0.0727469189710592,0.1620322683950764,0.0581429893251502,0.0274456620546142,0.0321191505585659,0.0126114524685536,0.0334691911186403,0.1196611471081722,0.0412361810265642,0.0534732757370674,0.0801280271459586
0.0901176343608608,0.0953634092958911,0.0955212464481063,0.0979141902987985,0.1239024214491304,0.0727126096661691,0.1600145262671836,0.0575101634771229,0.0268186959293795,0.0320456632609056,0.0128817338406835,0.0321487891069915,0.1161774670801795,0.039890132956352,0.0494142222697907,0.0818490575792742
0.0904195048854707,0.0954483779882863,0.0932968106958153,0.1023707849134678,0.1232930663658116,0.0723640337222716,0.1570016508501916,0.0570944919850833,0.0275977730808682,0.0329046616937887,0.0137426406636036,0.0311457383255737,0.112104658011373,0.0383418121823617,0.0454537908344706,0.0826606996156752
0.0911485448562929,0.0957467325861249,0.0918088365824995,0.1070706189945007,0.1225839892018238,0.0717093620786514,0.1530802197990309,0.0568532112609403,0.0300084004067789,0.0348314882631534,0.0152641773924706,0.0304155089594098,0.1077820812922008,0.0364304971394099,0.0416110340954733,0.0824955783911613
0.0921849155817488,0.0961462784358184,0.0910934576120415,0.1117657462917867,0.121764171835347,0.0707697689593201,0.1484536319726356,0.0567166457737201,0.0341743791399764,0.0378876204342429,0.0174886866844046,0.029934151745189,0.1033276040308554,0.0341273916793412,0.037908378095503,0.0813881852201726
0.0933620026798028,0.0964975409195189,0.0910822780659248,0.1162149078239657,0.1208319682900376,0.0695826580718183,0.1432937751184259,0.0566026488489743,0.0401041942196821,0.0420464525982312,0.0204347666791683,0.0296615052671061,0.0987157934328064,0.0315439278334877,0.0344128400616589,0.0794080348190413
0.0945049326100449,0.096709068632313,0.0916694836682305,0.1202317807755476,0.1197383435350417,0.0681391434697293,0.1376105515371051,0.0564228952904743,0.0476817298931017,0.0472301753434924,0.0240960893784318,0.0295388272677531,0.0938476886332614,0.0288214091691653,0.0311451645671017,0.0765792965641818
0.0955550265576092,0.0968251552611644,0.0927680150983244,0.1237191842159246,0.1183703437278061,0.066381302621436,0.1313281787450149,0.0561026406721626,0.0566425412841585,0.0533006717655769,0.0284204938989161,0.0295216638221069,0.0885711985183162,0.026121891162302,0.0280767200615844,0.072967730269892
0.0966317843086519,0.0970021563020951,0.0943869862642676,0.1266198534727509,0.116623443875685,0.0642734297179293,0.1244651158284221,0.055586045135688,0.0665473337366248,0.0599989431470501,0.0333037736273835,0.0295678693037946,0.0827571390380649,0.0235858491737439,0.0252305819125606,0.0687961155509899
0.0979027097495483,0.0973874548187732,0.0965148602504951,0.1289150800486375,0.1144692068534497,0.0618191486461054,0.1171984966411436,0.054828186255914,0.0768593573634433,0.066996115144929,0.0385849748546974,0.0296359531966508,0.0764631918983909,0.021334118162385,0.0227207542240798,0.064444899424321
0.0995091838771118,0.0980430823653674,0.0990443139434671,0.1305917582908657,0.1119243264461866,0.0590511142939431,0.1098164853948822,0.0538124057153871,0.0871077020205726,0.0740047919141875,0.0440666327810626,0.0296646383059123,0.069900868279139,0.0194600061698423,0.0206869390572163,0.0603122967761543
0.101527269806185,0.0989438329930565,0.1018228645928639,0.1316502765537435,0.1090040349420419,0.0560130258114658,0.1025474565136468,0.0526116872747271,0.0969375166091701,0.0808865770351631,0.0496122298456162,0.0295847411342672,0.063363763038564,0.0180338471652036,0.0192543681253941,0.0568360225696461
0.1039229535491339,0.0999749653783913,0.1047381795721961,0.1322111994603388,0.1057481072805306,0.0527681024716484,0.0955298464863778,0.0513103903136063,0.1060989269126228,0.0875390459366853,0.0551703912160523,0.0293089874413256,0.0571377647170852,0.0171129885408184,0.0185201123098064,0.0543931824006517
0.1065805713337799,0.100967822373552,0.1076147080531678,0.1325359796599782,0.1022782385252199,0.0494078729026298,0.0888460439307474,0.0499826707101967,0.1143757244125612,0.0938426959770267,0.0606900763678019,0.0287558646895197,0.0514247563002443,0.0167413687309102,0.0185504985216898,0.0532232664707065
0.1092769181271654,0.1016758435269655,0.1101956365570444,0.1328558478602105,0.0987637466736349,0.0460183912029034,0.0825599848301394,0.0486793092034739,0.1214899990509285,0.0996629573574815,0.0660568016906373,0.0279142493359335,0.0462936041646155,0.0169609157234587,0.0193777040397579,0.0533829104747238
0.1117209085306409,0.1018023176529823,0.1121525690039282,0.1332716947044361,0.0953303416572083,0.0426668495348089,0.0767267953426078,0.047405867819227,0.1271997288822766,0.1049082279051726,0.0710942161933471,0.0268461478904233,0.0417587739628213,0.0178217732552164,0.0210060886747705,0.054738772729887
0.1137021505349737,0.1012280104176728,0.1132802821849184,0.1337567080647129,0.0920313950582364,0.0394058574784091,0.0714115115538285,0.0461447456801732,0.1312671849804269,0.1094896837253763,0.0756164736205351,0.0256411317146574,0.0377982318078949,0.0193852441488783,0.023427642126891,0.0570172015664428
0.1151886266799762,0.1001000042651517,0.113651260516444,0.1341546977205045,0.0888570986663733,0.0362870068058368,0.0666634067916588,0.0449099102457513,0.1334790060166517,0.1132727209560559,0.0795161062177849,0.0243924572027744,0.0343541501130381,0.021702573275408,0.0266168654747678,0.0600237419979052
0.1162247757692536,0.0986670743783038,0.1134550339996074,0.134255825222426,0.0857735200248134,0.0333746398775516,0.0625425304274125,0.0437544708552628,0.1338976214464082,0.1162417036008739,0.0827346274675668,0.0231896766601583,0.0313793462005967,0.0248008765115647,0.0305273258623902,0.0637612107080729
0.1167783107417876,0.0971247158156232,0.1128516973842745,0.1339357849469596,0.082812484430402,0.0307376922137883,0.0590807593744697,0.0427533611319829,0.1327366002040782,0.118388548229442,0.0851976704419822,0.0220995441399995,0.0288480169753493,0.0286856842531945,0.0350960126798021,0.0681845134976395
0.116755839083143,0.0955615542461714,0.1119625902365372,0.1331878866934508,0.0800405437866212,0.0284318669580015,0.0562436190917306,0.0420017893491024,0.1301969390312633,0.1196567764487143,0.086918211236594,0.0211666915027126,0.0267337548903908,0.0333376124758965,0.0403038427613831,0.0730619793646546
0.1160744058451291,0.0939998834978426,0.1108637779634289,0.1321175421768033,0.0775698251173282,0.0264842376232718,0.0539493684963781,0.0415768518689629,0.1264746380833872,0.1199288681203491,0.0880024084122288,0.0204328157171364,0.0249937373557652,0.0387269047804852,0.0461512169055838,0.0779876043983674
0.1146441232438402,0.092448487857294,0.1095543536376564,0.130842628606028,0.0755342789952397,0.0248875713200834,0.0520871015720214,0.0415297795550255,0.1218606702869809,0.1192009407403228,0.0885283590048403,0.0199385009297354,0.0236030995532339,0.0448913543379641,0.0525690562355791,0.0826992600747898
0.1124141414675067,0.0908804212899286,0.1079669998801323,0.1295037791262918,0.0740582665209946,0.0236126944467663,0.0505424239013197,0.0418809211560546,0.1166711908022761,0.1176739209560356,0.0885444458954839,0.0196869270288884,0.0225679464682241,0.0519624007094957,0.0594358473265737,0.0872449845541949
0.109396304174038,0.0892569978575162,0.1060489765528308,0.1281905317144323,0.073181609086899,0.0226172955254608,0.0492241693353658,0.0426409598425752,0.1112467421156361,0.1155623999586862,0.0881034542000583,0.0196493045412732,0.021879235098748,0.0600623189940515,0.0666239546350906,0.091674521165069
0.1057717342677557,0.0875775397255807,0.1038783832523479,0.1269511034667661,0.0728282556361119,0.0218532053513355,0.0480499643389679,0.0438255966279752,0.1059922921882345,0.1129659065510379,0.0873238423882611,0.0198170301207517,0.0215142761325995,0.0691924097172846,0.0740239942879054,0.0960583588837745
0.1017994381053151,0.0858529081509556,0.1015998959060204,0.1258581980540943,0.0728324204895847,0.0212737462923639,0.0469447082449799,0.0454315093343863,0.1011910580878682,0.1099272248392163,0.0863052742185628,0.0202107819764232,0.0214381800611013,0.0791864854154822,0.0815188357615344,0.1004114068639954
0.0977319934340966,0.0841280293811749,0.0993494715478836,0.1249102554796719,0.07304393205278,0.0208305264430875,0.0458196640759791,0.0474178592125204,0.0969894089761189,0.106553948897894,0.0850709957204656,0.0208441875948583,0.0216314427248651,0.0897440805238996,0.0889629840735009,0.1046761412902342
0.0937947927325955,0.0825502901973562,0.0973386453241778,0.1240768524904754,0.0733881079396766,0.0204738360134317,0.044566494190125,0.0497028237650361,0.0935579914887271,0.1030715417684889,0.0837234512601896,0.0217213892708154,0.0221248384785203,0.1004950730455819,0.0961949853534031,0.108801603774201
0.0902213241737868,0.0813911811208691,0.0958453279539022,0.1232718555054098,0.0738152676224783,0.020153316898315,0.0430976477200804,0.05218287786846,0.0911551873504121,0.0998110753578555,0.0824196161458821,0.0228255869003704,0.0229459339500105,0.1110780718408805,0.1030810467668622,0.112619488807479
0.0872334686970818,0.0808918107225925,0.0950926657252348,0.1223641417151932,0.0742292318202369,0.0198198784805244,0.0413827512242805,0.0547895681019655,0.0899859644468321,0.0970698928710762,0.0813254767844535,0.0241155644613827,0.0241107319988002,0.1212405649841458,0.1095549454128542,0.1159260499709688
0.0850523790814163,0.0812003366106365,0.0952323315197863,0.1212367676845651,0.0745120110639402,0.0194367213120056,0.0394697669320521,0.057483450334621,0.0901340993214507,0.0950970896929495,0.0805474549865622,0.025545080443743,0.0256693938808984,0.1308744103267422,0.1155662112387293,0.1185954585885525
0.0839073911988039,0.0823820079837369,0.0963245919139415,0.1198075592310532,0.0746133173942614,0.0189751024219647,0.0374281559191108,0.0601830843273127,0.0915171836568481,0.0940368420718442,0.0801217117474892,0.0270735887340712,0.027699994984222,0.1398746572723497,0.1209697144283551,0.1205477751659347
0.0839636967182334,0.0844556893552633,0.098330135794012,0.1180197033659026,0.0745253175470508,0.0184223432828325,0.0353147211772141,0.0627674343191874,0.0939402314790462,0.0939003090814219,0.0800680923696573,0.0286668384598515,0.0302672933672017,0.1482441755429723,0.1254850753497648,0.1216823930957703
0.0852827843356388,0.0874369030793957,0.1011767916649685,0.1158323171754,0.0742016895690914,0.0177947372453713,0.0331848060355656,0.0651187675892372,0.0971096989555294,0.094542038652161,0.0802988330018974,0.0303021530964031,0.033415773688059,0.1559589399044124,0.1288291803133997,0.1219107464226137
0.0878721014029211,0.0913192705525431,0.1047654348993943,0.1132698415702647,0.0735706955194925,0.0171257652126556,0.031099826627503,0.0671844754969359,0.1007211794963637,0.0957429971354353,0.080643581276725,0.0319346430747626,0.0371484144604094,0.1628425884139247,0.1308653765761888,0.1212130520127846
0.0916777424899137,0.0960224929377857,0.1089647679523984,0.110365653966771,0.0726037953170255,0.0164557374750582,0.0291220091262246,0.0689166650443155,0.1045202062393959,0.0972432119067593,0.0809798211497938,0.0335153621718134,0.0414235693888353,0.1688492127308545,0.1316593962450529,0.1196181868581278
0.0965431057985915,0.1013608043329069,0.1136136638497545,0.1071821916098244,0.0713328043064759,0.0158233651896126,0.0273045874285013,0.0702423353669707,0.108135420367132,0.0987096365918216,0.0811898265605866,0.0350163031344166,0.0462115616377292,0.1739829355534968,0.1314394680321981,0.117242967825196
0.1022122831758117,0.1070584872885835,0.1185439225946327,0.1038284172899311,0.0698147492454053,0.0152531691295896,0.0256717546577863,0.0710643640861427,0.1111691724844216,0.0998610452029464,0.0811696678381782,0.0364442903653945,0.0515220557791808,0.1784075604602578,0.1304289653581532,0.114282435917783
0.1084213621980078,0.1128331346400491,0.1236245669721141,0.1003904414091862,0.0681365758454579,0.0147534313374159,0.0242203738416663,0.0712927201410424,0.1134258032441802,0.1005335681600685,0.0809041055309073,0.0378385084550847,0.0573965873460155,0.1825241182758687,0.1288040332124889,0.1107625789249469
0.1148921884055033,0.1184882904584746,0.1287312379061669,0.0968774790032128,0.0664188966543399,0.0143182948888278,0.0229290582774482,0.0708784647133096,0.1148523154442217,0.1005828453616123,0.0803751765699772,0.0392042864229636,0.0638778129228394,0.1865778858153332,0.1267263897368441,0.1065302967145864
0.121323875777297,0.1238854410849052,0.1337552706706547,0.0932672733406412,0.0647755126350133,0.0139340648180122,0.0217611381775137,0.0698242815512409,0.1153555127079718,0.099896892905022,0.0794634776557551,0.0404761663544393,0.0709770242819599,0.1905136698348919,0.1244189561737746,0.1016278225267099
0.1274076725095024,0.1289802458602785,0.1386130461596527,0.089575706326928,0.0632945998627775,0.0135861306887357,0.0206824205702232,0.0681547703489698,0.1146611751014485,0.0984092648661127,0.077992279049737,0.0415384593008871,0.0786654257546332,0.1941940572628696,0.1221324467081448,0.0963180174669176
0.1328055739575286,0.1338132809842008,0.1431583629671778,0.0858693541772318,0.0620511044160181,0.0132623717250245,0.0196762099518318,0.0659236996749262,0.1124360153013195,0.0960245675782499,0.0757343113697539,0.0422726434653105,0.0869277952735506,0.197594964077974,0.1200526080336042,0.0908075300452439
0.1372085667203129,0.1384321254243899,0.1472075195785048,0.0822327797845685,0.0610833823506493,0.0129529095570576,0.0187452168588968,0.0631920874159453,0.1083834476267735,0.0925837085896706,0.0724837359820825,0.0426009469954904,0.0957929473142765,0.2007934939254281,0.1183317662554313,0.0852263719606262
0.1405168781821001,0.1428472121832411,0.1506327613829962,0.0787515842903688,0.0603625170081482,0.0126516462551197,0.0178990730317698,0.0600157439528607,0.1023537640622713,0.0880026734790503,0.0682091230621658,0.0425443269182315,0.1052078294094102,0.2039752938687959,0.1170901148398194,0.0795753960650382
0.1427459200719963,0.1469920249909697,0.1534004651834889,0.0755035747971243,0.0598002567667908,0.0123518473775268,0.0171438347207252,0.0564624497908046,0.0945660907212136,0.0824527742888112,0.0630777219183767,0.0421439160083408,0.1149826884127313,0.2072376374308899,0.1163657262176941,0.0738569055186327
0.1439937539024502,0.1508308790736026,0.1554717316995542,0.0725128439814264,0.0592651280974812,0.0120523130376315,0.0164786234204405,0.05261798088314,0.0855661161130292,0.0762250497640373,0.0573126958460568,0.0414337293087463,0.1247690821357537,0.2104345296968999,0.1162394117958941,0.0682260616591439
0.1443590803668689,0.1543417438279775,0.1567688143234329,0.0697467591718856,0.0586130268729506,0.0117605412325564,0.0159035499041981,0.0485586964274979,0.0758696349557399,0.0696092266892628,0.0511567893817992,0.0404900910853839,0.1342126521175519,0.213528167210519,0.116920391935793,0.0628221094615648
0.143929068244752,0.1574342028697656,0.1572572518928689,0.0671115625185935,0.0577532423899675,0.0114824144694243,0.0154154895626641,0.0443703452039642,0.0658865445592419,0.0628980820781811,0.0449052819867661,0.0394467582628578,0.1429308669241791,0.2166949504902051,0.1185900092361453,0.0577093243944543
0.1428257810277904,0.1600068134317999,0.1569129103861511,0.0644983963729269,0.0566369942677432,0.0112204904374906,0.0150076788972456,0.0401559373850383,0.0560298699694778,0.0563576527102991,0.0388097404308242,0.0384390112492689,0.1504899891348639,0.2198566035028954,0.1212527839173356,0.0529200541600874
0.1412040914574456,0.1620024796977993,0.1557617848523064,0.0618340416935709,0.0552271784995754,0.0109766019988208,0.0146699833039303,0.0360163324837558,0.0466771412845392,0.0501602664767251,0.033065742111103,0.0375493675407641,0.1564110344724749,0.2225433945654013,0.1247117194697932,0.048461534231787
0.1391892715641936,0.1633129351296384,0.153860013099143,0.0590619849764692,0.0534895709756307,0.010751088504774,0.0143902017217143,0.0320336943366484,0.0381170066269901,0.0443909267741641,0.0278265567661781,0.0368177345203719,0.1603822264425093,0.2239843298978235,0.1285771799686905,0.0442853166716859
0.136825837270832,0.1637400699226485,0.1511746545595426,0.0561626873650821,0.0514124949694186,0.0105432058699607,0.0141521286936303,0.028282971241633,0.0305271963268915,0.0391168932322443,0.0231859641882647,0.0362592940441883,0.1621667939368405,0.2233490031954255,0.1322660730557497,0.0403217575248203
0.1340927106383953,0.1630917911140936,0.147613931042729,0.0531561249817404,0.0490297274166057,0.0103535106394948,0.0139373481631221,0.0248300270403912,0.0240065392502929,0.0344502404034649,0.01919253039957,0.0358575894590289,0.1616495444152082,0.2201608575705708,0.1351393024913706,0.0365271841671164
0.1310155419306609,0.1612273140617936,0.1431025740932127,0.0500697700571559,0.0463983648090824,0.0101845083583828,0.0137318010471493,0.0217292240932296,0.0185783799146452,0.0304614841889131,0.0158683218205204,0.0355416124209845,0.1589215201124475,0.2141325601973958,0.1366800303071718,0.0328824791868766
0.1275788499425989,0.1581262788193283,0.1376782857375387,0.0468870445794874,0.0435824458019954,0.0100389715043084,0.0135300276952626,0.0190148877156767,0.0141851590834971,0.0271602792609785,0.0132192364769109,0.0352076959489507,0.1544147873813536,0.2052159343146145,0.1366799192216813,0.0294290388994312
0.1236957111107533,0.1539007896335842,0.131506491298936,0.0435788280037569,0.0406548389603886,0.0099160304103558,0.0133272955078223,0.0166967478301321,0.0107242016135939,0.0245273889367467,0.0112274606289566,0.0347928109403328,0.1486689861722047,0.1938004161440241,0.1351573309047044,0.0262273388247681
0.119282508280961,0.1486311851887252,0.1247166209920269,0.0401300592771877,0.0376648141048883,0.0098103389383195,0.0131201628010058,0.0147685540941922,0.0080993835703585,0.0225367657711942,0.0098572047430119,0.0343204934511339,0.1420854472225671,0.1804829131112881,0.132281327417999,0.0233144890761967
0.1143613587833142,0.1423822673728123,0.1174463367888089,0.0365913525132528,0.0346277661937018,0.0097177304128966,0.0129063818861709,0.0132065598510915,0.0062243760181089,0.021136894264661,0.0090627966689444,0.0338528646169801,0.1349430679705439,0.1657547250387872,0.1282040284789615,0.020707959718941
0.1090122780730449,0.1352419297327227,0.1098984814850677,0.033070286218483,0.0315637367074665,0.009639645288543,0.0126907038524576,0.0119779653705727,0.00500224110971,0.0202533066108644,0.0088157804506054,0.0334494061478687,0.1275751875192691,0.150010915765464,0.1229929148342256,0.0184363072938899
0.1033366336048499,0.1274045462304424,0.1022529634739533,0.0296736092294374,0.0285265227593683,0.0095739508958848,0.0124784408749454,0.0110446291027104,0.004335710215629,0.0198053965482609,0.0091016966557719,0.0331722399489276,0.1202899867080067,0.1337320112547966,0.1165092966937009,0.0165316427550991
0.0974155269640062,0.119092434076015,0.094617161334428,0.0264722991173472,0.0255960377691046,0.0095172578916554,0.01227190403824,0.0103634375173783,0.0041360858170702,0.019735697235823,0.0099017971794678,0.0330886988331786,0.1133319725858051,0.1173793637640569,0.1085221875292864,0.0150143335162087
0.0912975819271093,0.1105640232714347,0.0870557933621043,0.0235042339460944,0.0228507552016067,0.0094681235960074,0.0120762636184937,0.0098937855688775,0.0043286452629502,0.020027472205973,0.0111947551706472,0.0332222310757338,0.1071237667914001,0.101287859005932,0.0989661904152377,0.0138906619194971
0.0850207857763006,0.1020838188010798,0.0796127459995493,0.0207790642752316,0.0203644908255943,0.0094276901345561,0.011899245686715,0.009597256877575,0.0048510203844908,0.0206648304428772,0.0129470588315209,0.0335519750665659,0.1021508230565192,0.0857808831652916,0.088174949386368,0.0131473627264468
0.078621482886346,0.0938376928537775,0.0723290757386845,0.0182951439545983,0.0182134150138429,0.0093991656943373,0.0117498958283896,0.0094370699420162,0.0056520364409167,0.0216059732257849,0.0151061734884383,0.0340381743869361,0.0987711457259556,0.0712937147803326,0.076763800482049,0.0127568063850669
0.0721532099352611,0.0859496135356488,0.0652439050181868,0.0160496787006187,0.0164700144229753,0.0093881163856018,0.0116345460550248,0.0093819795888523,0.0066863518473292,0.0227990935172002,0.0176192528934641,0.0346452010795696,0.09744633225139,0.0582615411406216,0.0654488414277898,0.0126867272944559
0.0656797930571859,0.0785387061180507,0.0584267314080085,0.014041723509345,0.015205360274939,0.0093958319346333,0.0115583211488668,0.009403000403215,0.00790670105328,0.0241866684698234,0.0204407682914371,0.0353552334849285,0.0986670667361951,0.0469776531604992,0.0548483298003762,0.0129092976806698
0.0592932607006277,0.0717087866271759,0.0520162998163886,0.0122680306963329,0.0144886272029761,0.0094190992359159,0.0115286860591428,0.0094765300393144,0.0092691825985732,0.0257133770785173,0.0234990399212666,0.0361539636055114,0.1027580913206932,0.0375791718898418,0.0453862017779495,0.0133951564965597
0.0530939445945689,0.065508330251094,0.0461403810416609,0.0107225274640548,0.0143887605205089,0.0094536783701185,0.0115493557688619,0.0095816918810609,0.0107305029786132,0.0273358379890909,0.0266948001079881,0.0370193508636585,0.1098953085378203,0.0300571850025108,0.0372883646048246,0.0140996796621147
0.0471604582017893,0.059906809190587,0.0408646593827394,0.0093953169206043,0.0149715016768941,0.0094999640300472,0.0116177896680549,0.0097032864073252,0.0122408899958734,0.0290150587277096,0.0299037321346498,0.0379226694162796,0.1200232109198958,0.0243130746007569,0.0306218547938834,0.014967666908761
0.0415599708837637,0.0548145868108,0.0362035834813335,0.0082727730292653,0.0162972431538521,0.0095597612591293,0.011729622877523,0.0098280305862727,0.0137411654217743,0.0306812564601477,0.0330161882428408,0.0388189839736378,0.1328222767441253,0.0201918742305275,0.0253425010837157,0.0159388737420169
0.0363259408858081,0.0501251701781459,0.032132067511697,0.0073411156754508,0.0184197580130651,0.0096322990632193,0.0118779873339566,0.0099458443658249,0.0151649577611669,0.0322310811241853,0.035902091889207,0.0396300537576155,0.1478654900474184,0.0175144900178797,0.0213319849548133,0.0169498671310982
0.0314789646150839,0.0457461903947874,0.0285973189129713,0.0065875945511757,0.0213875374780397,0.0097190180709881,0.0120517236158063,0.0100515599071263,0.0164408927980948,0.0335910437191434,0.0384017782104528,0.0402424328930642,0.164491092506743,0.0161112328761301,0.0184294101160998,0.0179312275748731
0.0270329134273696,0.0416124178317167,0.0255581189642008,0.005996832931423,0.0252474757886332,0.0098221126985163,0.0122373285157931,0.0101400863359112,0.0174911039460145,0.0347134112876209,0.040356297448383,0.0404966076182087,0.1818217802429861,0.0158310945212301,0.0164842343902215,0.018832639591176
0.0229970884551481,0.0377433728714606,0.0229841572094121,0.0055492159920439,0.0300464985713479,0.0099444295908815,0.0124179124541884,0.0102052867229313,0.0182337054022577,0.0355588822775165,0.0415961664569177,0.0402203104040717,0.1989663721183248,0.0165519701537893,0.0153515686415061,0.0196532627896989
0.0193836946159122,0.0342179500223703,0.0208427250765601,0.0052254219955642,0.0358224893765604,0.0100879252000078,0.0125767030678191,0.0102456172722623,0.0186056843903747,0.0360962783314791,0.0420137007187892,0.0392762958237648,0.2149567606928636,0.0181749947832653,0.0149273533482362,0.020403611552106
